STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       4177;2021120416;    3;  10.1;  85.0;eor
       4177;2021120417;    3;   9.3;  81.0;eor
       4177;2021120418;    3;   7.8;  79.0;eor
       4177;2021120419;    3;   7.3;  81.0;eor
       4177;2021120420;    3;   6.7;  81.0;eor
       4177;2021120421;    3;   6.3;  76.0;eor
       4177;2021120422;    3;   4.9;  83.0;eor
       4177;2021120423;    3;   5.5;  79.0;eor
       4177;2021120500;    3;   5.4;  81.0;eor
       4177;2021120501;    3;   5.3;  80.0;eor
       4177;2021120502;    3;   4.8;  85.0;eor
       4177;2021120503;    3;   4.8;  84.0;eor
       4177;2021120504;    3;   4.2;  88.0;eor
       4177;2021120505;    3;   4.1;  88.0;eor
       4177;2021120506;    3;   4.0;  87.0;eor
       4177;2021120507;    3;   4.2;  86.0;eor
       4177;2021120508;    3;   4.3;  83.0;eor
       4177;2021120509;    3;   4.8;  82.0;eor
       4177;2021120510;    3;   4.0;  90.0;eor
       4177;2021120511;    3;   4.5;  90.0;eor
       4177;2021120512;    3;   4.8;  87.0;eor
       4177;2021120513;    3;   5.6;  86.0;eor
       4177;2021120514;    3;   5.6;  80.0;eor
       4177;2021120515;    3;   5.0;  81.0;eor
       4177;2021120516;    3;   2.9;  96.0;eor
       4177;2021120517;    3;   3.2;  94.0;eor
       4177;2021120518;    3;   3.3;  94.0;eor
       4177;2021120519;    3;   3.5;  90.0;eor
       4177;2021120520;    3;   2.9;  92.0;eor
       4177;2021120521;    3;   2.3;  96.0;eor
       4177;2021120522;    3;   2.1;  95.0;eor
       4177;2021120523;    3;   2.2;  96.0;eor
       4177;2021120600;    3;   2.3;  97.0;eor
       4177;2021120601;    3;   1.2;  98.0;eor
       4177;2021120602;    3;   0.3;  98.0;eor
       4177;2021120603;    3;   0.4;  99.0;eor
       4177;2021120604;    3;   0.9;  99.0;eor
       4177;2021120605;    3;   1.3;  99.0;eor
       4177;2021120606;    3;   1.7;  98.0;eor
       4177;2021120607;    3;   1.5; 100.0;eor
       4177;2021120608;    3;   1.7; 100.0;eor
       4177;2021120609;    3;   1.9;  98.0;eor
       4177;2021120610;    3;   2.8;  93.0;eor
       4177;2021120611;    3;   4.0;  93.0;eor
       4177;2021120612;    3;   4.4;  84.0;eor
       4177;2021120613;    3;   4.7;  80.0;eor
       4177;2021120614;    3;   4.4;  80.0;eor
       4177;2021120615;    3;   4.2;  84.0;eor
       4177;2021120616;    3;   4.3;  84.0;eor
       4177;2021120617;    3;   3.2;  81.0;eor
       4177;2021120618;    3;   1.6;  89.0;eor
       4177;2021120619;    3;   1.2;  88.0;eor
       4177;2021120620;    3;   0.7;  90.0;eor
       4177;2021120621;    3;   3.0;  77.0;eor
       4177;2021120622;    3;   2.9;  79.0;eor
       4177;2021120623;    3;   3.1;  77.0;eor
       4177;2021120700;    3;   3.1;  83.0;eor
       4177;2021120701;    3;   2.8;  90.0;eor
       4177;2021120702;    3;   3.4;  88.0;eor
       4177;2021120703;    3;   3.3;  92.0;eor
       4177;2021120704;    3;   3.4;  94.0;eor
       4177;2021120705;    3;   4.0;  87.0;eor
       4177;2021120706;    3;   4.1;  86.0;eor
       4177;2021120707;    3;   3.8;  89.0;eor
       4177;2021120708;    3;   3.9;  86.0;eor
       4177;2021120709;    3;   4.6;  83.0;eor
       4177;2021120710;    3;   5.2;  81.0;eor
       4177;2021120711;    3;   6.2;  73.0;eor
       4177;2021120712;    3;   6.5;  68.0;eor
       4177;2021120713;    3;   7.0;  68.0;eor
       4177;2021120714;    3;   7.0;  62.0;eor
       4177;2021120715;    3;   6.8;  61.0;eor
       4177;2021120716;    3;   3.9;  72.0;eor
       4177;2021120717;    3;   3.5;  73.0;eor
       4177;2021120718;    3;   3.6;  74.0;eor
       4177;2021120719;    3;   2.8;  78.0;eor
       4177;2021120720;    3;   2.5;  80.0;eor
       4177;2021120721;    3;   2.9;  77.0;eor
       4177;2021120722;    3;   2.6;  80.0;eor
       4177;2021120723;    3;   1.7;  89.0;eor
       4177;2021120800;    3;   2.4;  90.0;eor
       4177;2021120801;    3;   2.8;  91.0;eor
       4177;2021120802;    3;   2.7;  94.0;eor
       4177;2021120803;    3;   2.7;  94.0;eor
       4177;2021120804;    3;   2.6;  96.0;eor
       4177;2021120805;    3;   2.6;  98.0;eor
       4177;2021120806;    3;   2.7;  97.0;eor
       4177;2021120807;    3;   2.7;  99.0;eor
       4177;2021120808;    3;   2.4; 100.0;eor
       4177;2021120809;    3;   2.9;  98.0;eor
       4177;2021120810;    3;   3.9;  96.0;eor
       4177;2021120811;    3;   4.4;  97.0;eor
       4177;2021120812;    3;   5.2;  94.0;eor
       4177;2021120813;    3;   5.4;  96.0;eor
       4177;2021120814;    3;   5.5;  96.0;eor
       4177;2021120815;    3;   5.2;  96.0;eor
       4177;2021120816;    3;   5.1;  95.0;eor
       4177;2021120817;    3;   4.6;  96.0;eor
       4177;2021120818;    3;   4.3;  97.0;eor
       4177;2021120819;    3;   3.6; 100.0;eor
       4177;2021120820;    3;   3.5;  99.0;eor
       4177;2021120821;    3;   4.0;  98.0;eor
       4177;2021120822;    3;   4.3;  95.0;eor
       4177;2021120823;    3;   3.8;  97.0;eor
       4177;2021120900;    3;   3.7;  96.0;eor
       4177;2021120901;    3;   3.0;  96.0;eor
       4177;2021120902;    3;   2.0;  96.0;eor
       4177;2021120903;    3;   2.2;  96.0;eor
       4177;2021120904;    3;   2.4;  95.0;eor
       4177;2021120905;    3;   1.9;  97.0;eor
       4177;2021120906;    3;   1.7;  97.0;eor
       4177;2021120907;    3;   2.6;  94.0;eor
       4177;2021120908;    3;   2.9;  93.0;eor
       4177;2021120909;    3;   2.8;  92.0;eor
       4177;2021120910;    3;   3.2;  87.0;eor
       4177;2021120911;    3;   3.2;  88.0;eor
       4177;2021120912;    3;   4.0;  82.0;eor
       4177;2021120913;    3;   4.5;  82.0;eor
       4177;2021120914;    3;   4.7;  82.0;eor
       4177;2021120915;    3;   4.7;  84.0;eor
       4177;2021120916;    3;   4.8;  85.0;eor
       4177;2021120917;    3;   4.4;  91.0;eor
       4177;2021120918;    3;   4.4;  89.0;eor
       4177;2021120919;    3;   4.2;  87.0;eor
       4177;2021120920;    3;   4.3;  82.0;eor
       4177;2021120921;    3;   4.6;  78.0;eor
       4177;2021120922;    3;   4.8;  77.0;eor
       4177;2021120923;    3;   4.1;  79.0;eor
       4177;2021121000;    3;   2.6;  84.0;eor
       4177;2021121001;    3;   1.8;  83.0;eor
       4177;2021121002;    3;  -0.2;  91.0;eor
       4177;2021121003;    3;  -0.8;  95.0;eor
       4177;2021121004;    3;  -0.6;  94.0;eor
       4177;2021121005;    3;   0.2;  86.0;eor
       4177;2021121006;    3;   0.3;  85.0;eor
       4177;2021121007;    3;   0.1;  84.0;eor
       4177;2021121008;    3;  -0.6;  86.0;eor
       4177;2021121009;    3;   1.5;  80.0;eor
       4177;2021121010;    3;   1.1;  87.0;eor
       4177;2021121011;    3;   1.4;  91.0;eor
       4177;2021121012;    3;   2.0;  92.0;eor
       4177;2021121013;    3;   2.3;  91.0;eor
       4177;2021121014;    3;   1.8;  94.0;eor
       4177;2021121015;    3;   2.8;  96.0;eor
       4177;2021121016;    3;   4.0;  93.0;eor
       4177;2021121017;    3;   4.2;  92.0;eor
       4177;2021121018;    3;   4.8;  88.0;eor
       4177;2021121019;    3;   5.0;  83.0;eor
       4177;2021121020;    3;   4.5;  88.0;eor
       4177;2021121021;    3;   4.7;  83.0;eor
       4177;2021121022;    3;   4.8;  80.0;eor
       4177;2021121023;    3;   4.2;  89.0;eor
       4177;2021121100;    3;   3.6;  92.0;eor
       4177;2021121101;    3;   3.2;  92.0;eor
       4177;2021121102;    3;   2.9;  93.0;eor
       4177;2021121103;    3;   2.8;  89.0;eor
       4177;2021121104;    3;   2.8;  92.0;eor
       4177;2021121105;    3;   2.7;  93.0;eor
       4177;2021121106;    3;   2.7;  93.0;eor
       4177;2021121107;    3;   2.7;  94.0;eor
       4177;2021121108;    3;   2.8;  93.0;eor
       4177;2021121109;    3;   3.0;  91.0;eor
       4177;2021121110;    3;   3.4;  91.0;eor
       4177;2021121111;    3;   5.0;  77.0;eor
       4177;2021121112;    3;   5.0;  72.0;eor
       4177;2021121113;    3;   4.9;  74.0;eor
       4177;2021121114;    3;   4.8;  74.0;eor
       4177;2021121115;    3;   4.4;  81.0;eor
       4177;2021121116;    3;   4.4;  87.0;eor
       4177;2021121117;    3;   4.0;  88.0;eor
       4177;2021121118;    3;   4.2;  90.0;eor
       4177;2021121119;    3;   4.1;  91.0;eor
       4177;2021121120;    3;   4.0;  90.0;eor
       4177;2021121121;    3;   3.7;  89.0;eor
       4177;2021121122;    3;   3.6;  85.0;eor
       4177;2021121123;    3;   3.3;  88.0;eor
       4177;2021121200;    3;   3.1;  85.0;eor
       4177;2021121201;    3;   2.8;  83.0;eor
       4177;2021121202;    3;   3.0;  82.0;eor
       4177;2021121203;    3;   2.6;  83.0;eor
       4177;2021121204;    3;   2.1;  87.0;eor
       4177;2021121205;    3;   1.2;  90.0;eor
       4177;2021121206;    3;   1.9;  84.0;eor
       4177;2021121207;    3;   1.3;  88.0;eor
       4177;2021121208;    3;   2.3;  86.0;eor
       4177;2021121209;    3;   3.1;  83.0;eor
       4177;2021121210;    3;   4.5;  75.0;eor
       4177;2021121211;    3;   5.0;  72.0;eor
       4177;2021121212;    3;   5.2;  72.0;eor
       4177;2021121213;    3;   5.5;  70.0;eor
       4177;2021121214;    3;   5.8;  67.0;eor
       4177;2021121215;    3;   5.6;  68.0;eor
       4177;2021121216;    3;   5.8;  68.0;eor
       4177;2021121217;    3;   5.8;  69.0;eor
       4177;2021121218;    3;   5.8;  71.0;eor
       4177;2021121219;    3;   6.0;  69.0;eor
       4177;2021121220;    3;   6.2;  68.0;eor
       4177;2021121221;    3;   6.4;  67.0;eor
       4177;2021121222;    3;   6.0;  71.0;eor
       4177;2021121223;    3;   5.9;  74.0;eor
       4177;2021121300;    3;   5.7;  76.0;eor
       4177;2021121301;    3;   5.7;  78.0;eor
       4177;2021121302;    3;   5.6;  78.0;eor
       4177;2021121303;    3;   5.5;  78.0;eor
       4177;2021121304;    3;   5.5;  79.0;eor
       4177;2021121305;    3;   5.2;  81.0;eor
       4177;2021121306;    3;   5.0;  81.0;eor
       4177;2021121307;    3;   4.4;  84.0;eor
       4177;2021121308;    3;   4.8;  88.0;eor
       4177;2021121309;    3;   5.4;  89.0;eor
       4177;2021121310;    3;   6.1;  86.0;eor
       4177;2021121311;    3;   7.4;  77.0;eor
       4177;2021121312;    3;   8.3;  78.0;eor
       4177;2021121313;    3;   9.0;  78.0;eor
       4177;2021121314;    3;   9.2;  80.0;eor
       4177;2021121315;    3;   9.1;  81.0;eor
       4177;2021121316;    3;   8.7;  84.0;eor
       4177;2021121317;    3;   8.7;  84.0;eor
       4177;2021121318;    3;   6.7;  93.0;eor
       4177;2021121319;    3;   6.7;  92.0;eor
       4177;2021121320;    3;   6.2;  94.0;eor
       4177;2021121321;    3;   5.9;  93.0;eor
       4177;2021121322;    3;   5.8;  94.0;eor
       4177;2021121323;    3;   5.3;  94.0;eor
       4177;2021121400;    3;   5.1;  93.0;eor
       4177;2021121401;    3;   5.0;  93.0;eor
       4177;2021121402;    3;   4.8;  92.0;eor
       4177;2021121403;    3;   4.8;  94.0;eor
       4177;2021121404;    3;   4.7;  97.0;eor
       4177;2021121405;    3;   4.5;  99.0;eor
       4177;2021121406;    3;   4.3; 100.0;eor
       4177;2021121407;    3;   4.3; 100.0;eor
       4177;2021121408;    3;   4.0;  99.0;eor
       4177;2021121409;    3;   4.0; 100.0;eor
       4177;2021121410;    3;   4.3;  96.0;eor
       4177;2021121411;    3;   4.5;  96.0;eor
       4177;2021121412;    3;   4.3;  94.0;eor
       4177;2021121413;    3;   4.5;  93.0;eor
       4177;2021121414;    3;   5.5;  88.0;eor
       4177;2021121415;    3;   5.7;  87.0;eor
       4177;2021121416;    3;   5.5;  89.0;eor
       4177;2021121417;    3;   5.6;  91.0;eor
       4177;2021121418;    3;   5.4;  93.0;eor
       4177;2021121419;    3;   5.3;  94.0;eor
       4177;2021121420;    3;   5.4;  95.0;eor
       4177;2021121421;    3;   5.4;  94.0;eor
       4177;2021121422;    3;   5.3;  97.0;eor
       4177;2021121423;    3;   5.2;  97.0;eor
       4177;2021121500;    3;   5.1;  96.0;eor
       4177;2021121501;    3;   5.0;  97.0;eor
       4177;2021121502;    3;   5.1;  98.0;eor
       4177;2021121503;    3;   5.1;  97.0;eor
       4177;2021121504;    3;   5.0;  98.0;eor
       4177;2021121505;    3;   5.0;  99.0;eor
       4177;2021121506;    3;   5.1;  99.0;eor
       4177;2021121507;    3;   5.1;  99.0;eor
       4177;2021121508;    3;   5.0;  97.0;eor
       4177;2021121509;    3;   5.4;  98.0;eor
       4177;2021121510;    3;   6.4;  92.0;eor
       4177;2021121511;    3;   7.4;  82.0;eor
       4177;2021121512;    3;   7.8;  78.0;eor
       4177;2021121513;    3;   7.7;  78.0;eor
       4177;2021121514;    3;   7.4;  79.0;eor
       4177;2021121515;    3;   7.3;  77.0;eor
       4177;2021121516;    3;   6.9;  79.0;eor
       4177;2021121517;    3;   6.6;  80.0;eor
       4177;2021121518;    3;   6.5;  81.0;eor
       4177;2021121519;    3;   6.3;  81.0;eor
       4177;2021121520;    3;   6.2;  81.0;eor
       4177;2021121521;    3;   6.2;  82.0;eor
       4177;2021121522;    3;   6.4;  82.0;eor
       4177;2021121523;    3;   5.8;  86.0;eor
       4177;2021121600;    3;   5.7;  87.0;eor
       4177;2021121601;    3;   5.7;  87.0;eor
       4177;2021121602;    3;   5.5;  89.0;eor
       4177;2021121603;    3;   5.5;  90.0;eor
       4177;2021121604;    3;   5.5;  88.0;eor
       4177;2021121605;    3;   5.2;  85.0;eor
       4177;2021121606;    3;   5.3;  85.0;eor
       4177;2021121607;    3;   5.2;  85.0;eor
       4177;2021121608;    3;   5.3;  85.0;eor
       4177;2021121609;    3;   5.5;  84.0;eor
       4177;2021121610;    3;   6.1;  81.0;eor
       4177;2021121611;    3;   6.4;  81.0;eor
       4177;2021121612;    3;   6.8;  79.0;eor
       4177;2021121613;    3;   7.7;  76.0;eor
       4177;2021121614;    3;   7.8;  76.0;eor
       4177;2021121615;    3;   7.9;  77.0;eor
       4177;2021121616;    3;   7.1;  82.0;eor
       4177;2021121617;    3;   6.6;  85.0;eor
       4177;2021121618;    3;   6.5;  85.0;eor
       4177;2021121619;    3;   3.9;  95.0;eor
       4177;2021121620;    3;   2.3;  97.0;eor
       4177;2021121621;    3;   2.9;  98.0;eor
       4177;2021121622;    3;   2.7;  96.0;eor
       4177;2021121623;    3;   2.8;  97.0;eor
       4177;2021121700;    3;   4.2;  94.0;eor
       4177;2021121701;    3;   4.9;  89.0;eor
       4177;2021121702;    3;   5.3;  87.0;eor
       4177;2021121703;    3;   5.5;  87.0;eor
       4177;2021121704;    3;   5.2;  90.0;eor
       4177;2021121705;    3;   5.8;  89.0;eor
       4177;2021121706;    3;   6.3;  85.0;eor
       4177;2021121707;    3;   5.9;  87.0;eor
       4177;2021121708;    3;   6.5;  79.0;eor
       4177;2021121709;    3;   6.5;  77.0;eor
       4177;2021121710;    3;   7.2;  74.0;eor
       4177;2021121711;    3;   8.0;  72.0;eor
       4177;2021121712;    3;   8.7;  71.0;eor
       4177;2021121713;    3;   9.0;  73.0;eor
       4177;2021121714;    3;   8.7;  73.0;eor
       4177;2021121715;    3;   7.7;  75.0;eor
       4177;2021121716;    3;   7.3;  76.0;eor
       4177;2021121717;    3;   7.4;  77.0;eor
       4177;2021121718;    3;   7.0;  77.0;eor
       4177;2021121719;    3;   6.2;  78.0;eor
       4177;2021121720;    3;   5.4;  79.0;eor
       4177;2021121721;    3;   5.4;  80.0;eor
       4177;2021121722;    3;   5.5;  79.0;eor
       4177;2021121723;    3;   4.7;  80.0;eor
       4177;2021121800;    3;   3.7;  84.0;eor
       4177;2021121801;    3;   3.6;  84.0;eor
       4177;2021121802;    3;   3.3;  85.0;eor
       4177;2021121803;    3;   3.0;  87.0;eor
       4177;2021121804;    3;   3.2;  86.0;eor
       4177;2021121805;    3;   3.2;  85.0;eor
       4177;2021121806;    3;   3.1;  86.0;eor
       4177;2021121807;    3;   3.1;  86.0;eor
       4177;2021121808;    3;   2.9;  87.0;eor
       4177;2021121809;    3;   3.0;  86.0;eor
       4177;2021121810;    3;   3.5;  86.0;eor
       4177;2021121811;    3;   4.0;  85.0;eor
       4177;2021121812;    3;   4.0;  83.0;eor
       4177;2021121813;    3;   4.2;  83.0;eor
       4177;2021121814;    3;   4.2;  83.0;eor
       4177;2021121815;    3;   4.1;  84.0;eor
       4177;2021121816;    3;   4.0;  84.0;eor
       4177;2021121817;    3;   3.9;  86.0;eor
       4177;2021121818;    3;   4.1;  86.0;eor
       4177;2021121819;    3;   4.0;  88.0;eor
       4177;2021121820;    3;   4.0;  89.0;eor
       4177;2021121821;    3;   4.0;  90.0;eor
       4177;2021121822;    3;   3.9;  91.0;eor
       4177;2021121823;    3;   3.7;  92.0;eor
       4177;2021121900;    3;   3.5;  93.0;eor
       4177;2021121901;    3;   3.2;  95.0;eor
       4177;2021121902;    3;   3.1;  95.0;eor
       4177;2021121903;    3;   3.1;  95.0;eor
       4177;2021121904;    3;   3.0;  95.0;eor
       4177;2021121905;    3;   2.7;  95.0;eor
       4177;2021121906;    3;   2.2;  98.0;eor
       4177;2021121907;    3;   2.2;  98.0;eor
       4177;2021121908;    3;   2.1;  97.0;eor
       4177;2021121909;    3;   2.2;  97.0;eor
       4177;2021121910;    3;   2.4;  97.0;eor
       4177;2021121911;    3;   2.5;  96.0;eor
       4177;2021121912;    3;   2.6;  95.0;eor
       4177;2021121913;    3;   2.5;  95.0;eor
       4177;2021121914;    3;   2.6;  96.0;eor
       4177;2021121915;    3;   2.5;  94.0;eor
       4177;2021121916;    3;   2.2;  97.0;eor
       4177;2021121917;    3;   1.8;  98.0;eor
       4177;2021121918;    3;   1.8;  98.0;eor
       4177;2021121919;    3;   1.9;  98.0;eor
       4177;2021121920;    3;   1.9;  95.0;eor
       4177;2021121921;    3;   2.1;  94.0;eor
       4177;2021121922;    3;   2.2;  93.0;eor
       4177;2021121923;    3;   2.2;  94.0;eor
       4177;2021122000;    3;   2.4;  94.0;eor
       4177;2021122001;    3;   2.4;  95.0;eor
       4177;2021122002;    3;   2.4;  97.0;eor
       4177;2021122003;    3;   2.1;  96.0;eor
       4177;2021122004;    3;   2.1;  95.0;eor
       4177;2021122005;    3;   2.1;  96.0;eor
       4177;2021122006;    3;   2.2;  94.0;eor
       4177;2021122007;    3;   2.2;  95.0;eor
       4177;2021122008;    3;   2.3;  93.0;eor
       4177;2021122009;    3;   2.7;  92.0;eor
       4177;2021122010;    3;   3.1;  89.0;eor
       4177;2021122011;    3;   3.9;  88.0;eor
       4177;2021122012;    3;   4.8;  86.0;eor
       4177;2021122013;    3;   4.9;  82.0;eor
       4177;2021122014;    3;   5.4;  76.0;eor
       4177;2021122015;    3;   5.0;  76.0;eor
       4177;2021122016;    3;   2.9;  83.0;eor
       4177;2021122017;    3;   0.2;  92.0;eor
       4177;2021122018;    3;  -0.9;  98.0;eor
       4177;2021122019;    3;  -1.5;  98.0;eor
       4177;2021122020;    3;  -1.9;  97.0;eor
       4177;2021122021;    3;  -1.9;  97.0;eor
       4177;2021122022;    3;  -1.1;  92.0;eor
       4177;2021122023;    3;  -1.3;  91.0;eor
       4177;2021122100;    3;  -1.6;  90.0;eor
       4177;2021122101;    3;  -1.9;  91.0;eor
       4177;2021122102;    3;  -1.8;  90.0;eor
       4177;2021122103;    3;  -2.0;  91.0;eor
       4177;2021122104;    3;  -2.2;  90.0;eor
       4177;2021122105;    3;  -2.7;  90.0;eor
       4177;2021122106;    3;  -2.6;  90.0;eor
       4177;2021122107;    3;  -2.9;  90.0;eor
       4177;2021122108;    3;  -2.4;  90.0;eor
